52474	27
52475	27
52476	27
52477	27
52478	27
52479	27
52480	27
52481	27
52482	27
52483	27
52484	27
52485	27
52486	27
52487	27
52488	27
52489	26
52490	27
52491	27
52492	27
52493	26
52494	26
52495	26
52496	26
52497	26
52498	26
52499	26
52500	26
52501	26
52502	26
52503	26
52504	26
52505	26
52506	26
52507	26
52508	26
52509	26
52510	26
52511	26
52512	26
52513	26
52514	26
52515	26
52516	26
52517	26
52518	27
52519	27
52520	27
52521	27
52522	27
52523	27
52524	26
52525	26
52526	25
52527	25
52528	25
52529	25
52530	25
52531	25
52532	26
52533	26
52534	27
52535	27
52536	27
52537	27
52538	27
52539	29
52540	28
52541	28
52542	28
52543	28
52544	29
52545	29
52546	29
52547	29
52548	29
52549	29
52550	29
52551	29
52552	29
52553	29
52554	29
52555	29
52556	27
52557	27
52558	27
52559	27
52560	27
52561	27
52562	25
52563	25
52564	25
52565	25
52566	25
52567	25
52568	25
52569	25
52570	25
52571	25
52572	25
52573	25
52574	25
52575	25
52576	25
52577	25
52578	27
52579	27
52580	27
52581	27
52582	27
52583	27
52584	27
52585	27
52586	27
52587	27
52588	27
52589	27
52590	27
52591	27
52592	27
52593	28
52594	28
52595	28
52596	28
52597	28
52598	28
52599	28
52600	28
52601	28
52602	28
52603	28
52604	28
52605	28
52606	28
52607	28
52608	28
52609	29
52610	29
52611	28
52612	29
52613	30
52614	30
52615	30
52616	30
52617	30
52618	30
52619	30
52620	30
52621	30
52622	30
52623	30
52624	31
52625	31
52626	30
52627	30
52628	30
52629	29
52630	29
52631	28
52632	27
52633	27
52634	27
52635	28
52636	28
52637	28
52638	28
52639	28
52640	28
52641	28
52642	28
52643	28
52644	28
52645	28
52646	28
52647	28
52648	28
52649	28
52650	28
52651	28
52652	27
52653	27
52654	27
52655	27
52656	27
52657	27
52658	27
52659	27
52660	27
52661	27
52662	27
52663	27
52664	27
52665	27
52666	27
52667	27
52668	27
52669	27
52670	27
52671	27
52672	27
52673	26
52674	26
52675	25
52676	25
52677	26
52678	26
52679	26
52680	25
52681	25
52682	25
52683	25
52684	25
52685	25
52686	23
52687	23
52688	23
52689	23
52690	23
52691	23
52692	23
52693	23
52694	23
52695	23
52696	23
52697	23
52698	23
52699	23
52700	23
52701	24
52702	24
52703	24
52704	24
52705	24
52706	26
52707	26
52708	26
52709	27
52710	26
52711	25
52712	25
52713	25
52714	25
52715	25
52716	25
52717	25
52718	25
52719	25
52720	25
52721	25
52722	25
52723	25
52724	25
52725	25
52726	25
52727	25
52728	25
52729	25
52730	25
52731	25
52732	25
52733	25
52734	25
52735	25
52736	25
52737	25
52738	25
52739	25
52740	25
52741	25
52742	25
52743	25
52744	25
52745	25
52746	25
52747	25
52748	25
52749	23
52750	23
52751	23
52752	23
52753	23
52754	23
52755	23
52756	23
52757	23
52758	23
52759	23
52760	23
52761	23
52762	23
52763	24
52764	24
52765	24
52766	24
52767	24
52768	24
52769	24
52770	24
52771	24
52772	24
52773	24
52774	24
52775	24
52776	24
52777	24
52778	24
52779	24
52780	24
52781	24
52782	24
52783	24
52784	24
52785	24
52786	24
52787	24
52788	24
52789	24
52790	24
52791	23
52792	23
52793	23
52794	23
52795	23
52796	23
52797	23
52798	23
52799	23
52800	23
52801	23
52802	23
52803	23
52804	23
52805	23
52806	23
52807	23
52808	23
52809	23
52810	23
52811	23
52812	23
52813	23
52814	23
52815	23
52816	23
52817	23
52818	23
52819	22
52820	22
52821	22
52822	22
52823	22
52824	22
52825	22
52826	23
52827	23
52828	23
52829	23
52830	23
52831	23
52832	23
52833	22
52834	22
52835	21
52836	21
52837	21
52838	21
52839	21
52840	19
52841	19
52842	19
52843	19
52844	19
52845	18
52846	18
52847	18
52848	18
52849	18
52850	18
52851	18
52852	18
52853	18
52854	17
52855	16
52856	16
52857	16
52858	16
52859	16
52860	16
52861	16
