1650857	10
1650858	11
1650859	11
1650860	11
1650861	11
1650862	11
1650863	11
1650864	11
1650865	11
1650866	11
1650867	11
1650868	11
1650869	11
1650870	11
1650871	11
1650872	11
1650873	11
1650874	11
1650875	11
1650876	11
1650877	11
1650878	11
1650879	11
1650880	11
1650881	11
1650882	11
1650883	11
1650884	11
1650885	11
1650886	11
1650887	11
1650888	11
1650889	11
1650890	11
1650891	11
1650892	12
1650893	12
1650894	12
1650895	12
1650896	12
1650897	12
1650898	12
1650899	12
1650900	12
1650901	12
1650902	12
1650903	12
1650904	12
1650905	12
1650906	12
1650907	12
1650908	12
1650909	12
1650910	12
1650911	12
1650912	12
1650913	12
1650914	12
1650915	12
1650916	12
1650917	12
1650918	12
1650919	12
1650920	12
1650921	12
1650922	12
1650923	12
1650924	12
1650925	12
1650926	12
1650927	12
1650928	12
1650929	12
1650930	12
1650931	12
1650932	13
1650933	13
1650934	13
1650935	13
1650936	13
1650937	13
1650938	13
1650939	13
1650940	13
1650941	13
1650942	13
1650943	13
1650944	13
1650945	14
1650946	15
1650947	15
1650948	15
1650949	15
1650950	15
1650951	15
1650952	15
1650953	15
1650954	15
1650955	15
1650956	15
1650957	15
1650958	15
1650959	15
1650960	15
1650961	15
1650962	15
1650963	15
1650964	15
1650965	15
1650966	15
1650967	15
1650968	15
1650969	15
1650970	15
1650971	15
1650972	15
1650973	15
1650974	15
1650975	15
1650976	15
1650977	15
1650978	15
1650979	15
1650980	15
1650981	15
1650982	15
1650983	15
1650984	15
1650985	15
1650986	15
1650987	15
1650988	14
1650989	14
1650990	14
1650991	14
1650992	14
1650993	14
1650994	14
1650995	14
1650996	14
1650997	14
1650998	14
1650999	14
1651000	14
1651001	14
1651002	15
1651003	16
1651004	16
1651005	16
1651006	16
1651007	16
1651008	16
1651009	16
1651010	16
1651011	16
1651012	16
1651013	16
1651014	16
1651015	16
1651016	16
1651017	16
1651018	16
1651019	16
1651020	17
1651021	17
1651022	17
1651023	17
1651024	17
1651025	16
1651026	16
1651027	16
1651028	16
1651029	16
1651030	17
1651031	17
1651032	17
1651033	17
1651034	17
1651035	17
1651036	17
