1136828	21
1136829	21
1136830	21
1136831	21
1136832	21
1136833	21
1136834	21
1136835	21
1136836	21
1136837	19
1136838	19
1136839	18
1136840	18
1136841	18
1136842	18
1136843	18
1136844	18
1136845	18
1136846	18
1136847	18
1136848	18
1136849	18
1136850	18
1136851	18
1136852	18
1136853	18
1136854	18
1136855	18
1136856	19
1136857	19
1136858	19
1136859	20
1136860	19
1136861	19
1136862	19
1136863	19
1136864	20
1136865	20
1136866	20
1136867	20
1136868	20
1136869	21
1136870	21
1136871	21
1136872	21
1136873	21
1136874	21
1136875	21
1136876	21
1136877	22
1136878	22
1136879	22
1136880	22
1136881	22
1136882	24
1136883	24
1136884	24
1136885	24
1136886	23
1136887	24
1136888	24
1136889	24
1136890	24
1136891	24
1136892	23
1136893	23
1136894	23
1136895	23
1136896	23
1136897	24
1136898	24
1136899	24
1136900	23
1136901	23
1136902	23
1136903	23
1136904	23
1136905	23
1136906	23
1136907	23
1136908	23
1136909	23
1136910	23
1136911	24
1136912	24
1136913	24
1136914	24
1136915	24
1136916	24
1136917	24
1136918	22
1136919	22
1136920	22
1136921	22
1136922	22
1136923	22
1136924	22
1136925	22
1136926	22
1136927	22
1136928	22
1136929	22
1136930	22
1136931	22
1136932	22
1136933	22
1136934	22
1136935	22
1136936	22
1136937	22
1136938	21
1136939	21
1136940	21
1136941	21
1136942	22
1136943	22
1136944	22
1136945	22
1136946	22
1136947	22
1136948	22
1136949	22
1136950	22
1136951	20
1136952	20
1136953	18
1136954	18
1136955	18
1136956	18
1136957	18
1136958	16
1136959	15
1136960	15
1136961	15
1136962	15
1136963	15
1136964	15
1136965	15
1136966	15
1136967	14
1136968	13
1136969	13
1136970	13
1136971	13
1136972	13
1136973	13
1136974	13
1136975	13
1136976	13
1136977	13
1136978	13
1136979	13
1136980	13
1136981	13
1136982	13
1136983	15
1136984	15
1136985	15
1136986	15
1136987	15
1136988	15
1136989	15
1136990	15
1136991	15
1136992	15
1136993	15
1136994	15
1136995	15
1136996	15
1136997	15
1136998	15
1136999	15
1137000	18
1137001	18
1137002	18
1137003	18
1137004	18
1137005	19
1137006	18
1137007	19
1137008	19
1137009	18
1137010	18
1137011	18
1137012	18
1137013	18
1137014	17
1137015	17
1137016	17
1137017	17
1137018	17
1137019	16
1137020	16
1137021	16
1137022	17
1137023	17
1137024	17
1137025	17
1137026	17
1137027	16
1137028	16
1137029	16
1137030	16
1137031	16
1137032	14
1137033	14
1137034	15
1137035	15
1137036	15
1137037	14
1137038	14
1137039	14
1137040	14
1137041	14
1137042	14
1137043	14
1137044	14
1137045	16
1137046	18
1137047	18
1137048	18
1137049	18
1137050	18
1137051	18
1137052	18
1137053	18
1137054	18
1137055	19
1137056	19
1137057	19
1137058	19
1137059	19
1137060	19
1137061	19
1137062	19
1137063	18
1137064	18
1137065	18
1137066	18
1137067	18
1137068	18
1137069	18
1137070	18
1137071	18
1137072	18
1137073	18
1137074	18
1137075	18
1137076	19
1137077	21
1137078	20
1137079	20
1137080	20
1137081	20
1137082	22
1137083	24
1137084	24
1137085	27
1137086	27
1137087	29
1137088	29
1137089	29
1137090	31
1137091	31
1137092	32
1137093	33
1137094	33
1137095	33
1137096	33
1137097	33
1137098	33
1137099	33
1137100	36
1137101	36
1137102	36
1137103	37
1137104	37
1137105	38
1137106	38
1137107	38
1137108	38
1137109	38
1137110	51
1137111	51
1137112	51
1137113	51
1137114	51
1137115	51
1137116	51
1137117	53
1137118	54
1137119	54
1137120	54
1137121	54
1137122	54
1137123	54
1137124	54
1137125	55
1137126	55
1137127	55
1137128	55
1137129	55
1137130	55
1137131	55
1137132	56
1137133	60
1137134	60
1137135	60
1137136	60
1137137	60
1137138	60
1137139	60
1137140	60
1137141	60
1137142	60
1137143	65
1137144	65
1137145	65
1137146	65
1137147	66
1137148	66
1137149	66
1137150	63
1137151	63
1137152	63
1137153	63
1137154	63
1137155	66
1137156	67
1137157	66
1137158	66
1137159	66
1137160	66
1137161	66
1137162	66
1137163	67
1137164	67
1137165	67
1137166	67
1137167	69
1137168	69
1137169	69
1137170	69
1137171	69
1137172	68
1137173	69
1137174	69
1137175	69
1137176	69
1137177	69
1137178	69
1137179	70
1137180	70
1137181	70
1137182	71
1137183	71
1137184	70
1137185	70
1137186	73
1137187	74
1137188	75
1137189	74
1137190	75
1137191	75
1137192	79
1137193	81
1137194	82
1137195	84
1137196	88
1137197	87
1137198	87
1137199	90
1137200	90
1137201	90
1137202	90
1137203	90
1137204	90
1137205	89
1137206	89
1137207	97
1137208	97
1137209	97
1137210	97
1137211	96
1137212	96
1137213	96
1137214	96
1137215	96
1137216	96
1137217	97
1137218	97
1137219	97
1137220	97
1137221	97
1137222	97
1137223	97
1137224	102
1137225	102
1137226	101
1137227	99
1137228	99
1137229	100
1137230	100
1137231	100
1137232	98
1137233	96
1137234	97
1137235	92
1137236	92
1137237	90
1137238	90
1137239	90
1137240	90
1137241	91
1137242	89
1137243	88
1137244	88
1137245	88
1137246	88
1137247	88
1137248	88
1137249	88
1137250	85
1137251	85
1137252	85
1137253	84
1137254	84
1137255	83
1137256	81
1137257	79
1137258	80
1137259	80
1137260	71
1137261	71
1137262	71
1137263	71
1137264	71
1137265	71
1137266	71
1137267	72
1137268	71
1137269	71
1137270	73
1137271	73
1137272	73
1137273	73
1137274	73
1137275	73
1137276	73
1137277	73
1137278	73
1137279	73
1137280	73
1137281	73
1137282	72
1137283	66
1137284	66
1137285	66
1137286	66
1137287	66
1137288	66
1137289	66
1137290	66
1137291	66
1137292	66
1137293	61
1137294	61
1137295	61
1137296	61
1137297	60
1137298	60
1137299	60
1137300	60
1137301	60
1137302	60
1137303	63
1137304	63
1137305	59
1137306	58
1137307	58
1137308	58
1137309	58
1137310	59
1137311	59
1137312	59
1137313	59
1137314	59
1137315	59
1137316	59
1137317	58
1137318	58
1137319	58
1137320	58
1137321	58
1137322	58
1137323	57
1137324	58
1137325	58
1137326	59
1137327	59
1137328	60
1137329	59
1137330	59
1137331	61
1137332	60
1137333	61
1137334	61
1137335	61
1137336	58
1137337	57
1137338	56
1137339	56
1137340	55
1137341	55
1137342	51
1137343	49
1137344	48
1137345	46
1137346	40
1137347	40
1137348	41
1137349	38
1137350	38
1137351	38
1137352	38
1137353	38
1137354	38
1137355	38
1137356	38
1137357	30
1137358	30
1137359	30
1137360	30
1137361	30
1137362	30
1137363	30
1137364	30
1137365	30
1137366	30
1137367	29
1137368	29
1137369	29
1137370	29
1137371	29
1137372	29
1137373	29
1137374	24
1137375	24
1137376	24
1137377	24
1137378	24
1137379	23
1137380	23
1137381	23
1137382	23
1137383	23
1137384	22
1137385	22
1137386	22
1137387	22
1137388	22
1137389	22
1137390	22
1137391	21
1137392	21
1137393	21
1137394	21
1137395	21
1137396	21
1137397	21
1137398	21
1137399	21
1137400	21
1137401	21
1137402	21
1137403	21
1137404	21
1137405	21
1137406	21
1137407	21
1137408	20
1137409	20
1137410	20
1137411	20
1137412	20
1137413	20
1137414	20
1137415	20
1137416	20
1137417	17
1137418	17
1137419	17
1137420	15
1137421	15
1137422	15
1137423	15
1137424	15
1137425	14
1137426	14
1137427	14
1137428	14
1137429	14
1137430	14
1137431	14
1137432	14
1137433	14
1137434	14
1137435	14
1137436	14
1137437	14
1137438	14
1137439	14
1137440	14
1137441	14
1137442	14
1137443	14
1137444	14
1137445	14
1137446	14
1137447	14
1137448	14
1137449	14
1137450	14
1137451	14
1137452	14
1137453	11
1137454	11
1137455	11
1137456	11
1137457	11
1137458	11
1137459	11
1137460	11
1137461	11
1137462	11
1137463	10
1137464	10
1137465	11
1137466	11
1137467	10
1137468	10
1137469	10
1137470	11
1137471	11
1137472	11
1137473	12
1137474	11
1137475	11
1137476	10
1137477	10
1137478	9
1137479	9
1137480	9
1137481	8
1137482	8
1137483	7
1137484	7
1137485	7
1137486	7
1137487	7
1137488	7
1137489	6
1137490	7
1137491	7
1137492	7
1137493	7
1137494	7
1137495	7
1137496	7
1137497	7
1137498	6
1137499	6
1137500	6
1137501	6
1137502	6
1137503	6
1137504	6
1137505	6
1137506	6
1137507	6
1137508	6
1137509	6
1137510	6
1137511	6
1137512	6
1137513	6
1137514	6
1137515	6
1137516	6
1137517	6
1137518	6
1137519	6
1137520	6
1137521	6
1137522	6
1137523	6
1137524	6
1137525	6
1137526	6
1137527	6
1137528	6
1137529	6
1137530	6
1137531	6
1137532	6
1137533	6
1137534	6
1137535	6
1137536	6
1137537	6
1137538	6
1137539	6
1137540	6
1137541	6
1137542	6
1137543	6
1137544	6
1137545	6
1137546	6
1137547	6
1137548	6
1137549	6
1137550	6
1137551	6
1137552	6
1137553	6
1137554	6
1137555	6
1137556	6
1137557	6
1137558	6
1137559	6
1137560	6
1137561	6
1137562	6
1137563	6
1137564	6
1137565	6
1137566	6
1137567	6
1137568	6
1137569	6
1137570	6
1137571	6
1137572	6
1137573	6
1137574	6
1137575	6
1137576	6
1137577	6
1137578	6
1137579	6
1137580	6
1137581	6
1137582	6
1137583	6
1137584	6
1137585	6
1137586	6
1137587	6
1137588	6
1137589	6
1137590	6
1137591	6
1137592	6
1137593	6
1137594	6
1137595	6
1137596	6
1137597	6
1137598	6
1137599	6
1137600	6
1137601	10
1137602	10
1137603	10
1137604	10
1137605	10
1137606	10
1137607	10
1137608	10
1137609	10
1137610	9
1137611	9
1137612	9
1137613	9
1137614	9
1137615	8
1137616	8
1137617	8
1137618	8
1137619	8
1137620	7
1137621	7
1137622	7
1137623	6
1137624	6
1137625	6
1137626	6
1137627	6
1137628	6
1137629	6
1137630	6
1137631	5
1137632	5
1137633	5
1137634	5
1137635	5
1137636	5
1137637	5
1137638	5
1137639	5
1137640	4
1137641	4
1137642	4
1137643	4
1137644	4
1137645	4
1137646	4
1137647	4
1137648	4
1137649	4
1137650	4
1137651	4
1137652	4
1137653	4
1137654	4
1137655	4
1137656	4
1137657	4
1137658	4
1137659	4
1137660	4
1137661	4
1137662	4
1137663	4
1137664	4
1137665	4
1137666	4
1137667	4
1137668	4
1137669	4
1137670	4
1137671	4
1137672	4
1137673	4
1137674	4
1137675	4
1137676	4
1137677	4
1137678	4
1137679	4
1137680	4
1137681	4
1137682	4
1137683	4
1137684	4
1137685	4
1137686	4
1137687	4
1137688	4
1137689	4
1137690	4
1137691	4
1137692	6
1137693	6
1137694	10
1137695	10
1137696	10
1137697	10
1137698	10
1137699	10
1137700	10
1137701	10
1137702	10
1137703	13
1137704	14
1137705	14
1137706	14
1137707	14
1137708	14
1137709	14
1137710	14
1137711	14
1137712	14
1137713	14
1137714	14
1137715	14
1137716	14
1137717	14
1137718	15
1137719	15
1137720	15
1137721	15
1137722	15
1137723	15
1137724	15
1137725	15
1137726	15
1137727	15
1137728	15
1137729	15
1137730	15
1137731	15
1137732	15
1137733	15
1137734	15
1137735	15
1137736	15
1137737	15
1137738	15
1137739	15
1137740	15
1137741	15
1137742	15
1137743	15
1137744	15
1137745	15
1137746	15
1137747	15
1137748	15
1137749	15
1137750	15
1137751	11
1137752	11
1137753	11
1137754	11
1137755	11
1137756	12
1137757	12
1137758	13
1137759	13
1137760	13
1137761	13
1137762	14
1137763	14
1137764	19
1137765	19
1137766	19
1137767	22
1137768	22
1137769	26
1137770	26
1137771	27
1137772	27
1137773	27
1137774	30
1137775	30
1137776	32
1137777	35
1137778	35
1137779	38
1137780	48
1137781	48
1137782	49
1137783	49
1137784	49
1137785	49
1137786	50
1137787	50
1137788	50
1137789	50
1137790	50
1137791	50
1137792	53
1137793	53
1137794	53
1137795	53
1137796	53
1137797	53
1137798	53
1137799	53
1137800	53
1137801	53
1137802	53
1137803	54
1137804	54
1137805	54
1137806	54
1137807	54
1137808	57
1137809	57
1137810	57
1137811	57
1137812	57
1137813	57
1137814	57
1137815	60
1137816	61
1137817	61
1137818	61
1137819	63
1137820	63
1137821	63
1137822	63
1137823	63
1137824	63
1137825	63
1137826	63
1137827	63
1137828	65
1137829	65
1137830	66
1137831	71
1137832	73
1137833	73
1137834	73
1137835	73
1137836	73
1137837	73
1137838	73
1137839	71
1137840	72
1137841	73
1137842	72
1137843	72
1137844	86
1137845	86
1137846	86
1137847	90
1137848	90
1137849	90
1137850	90
1137851	90
1137852	93
1137853	90
1137854	94
1137855	94
1137856	95
1137857	95
1137858	98
1137859	103
1137860	110
1137861	122
1137862	122
1137863	124
1137864	124
1137865	125
1137866	126
1137867	126
1137868	125
1137869	126
1137870	126
1137871	126
1137872	126
1137873	126
1137874	127
1137875	127
1137876	128
1137877	130
1137878	135
1137879	136
1137880	137
1137881	139
1137882	139
1137883	139
1137884	140
1137885	140
1137886	140
1137887	141
1137888	144
1137889	144
1137890	144
1137891	144
1137892	144
1137893	144
1137894	144
1137895	144
1137896	144
1137897	144
1137898	144
1137899	144
1137900	145
1137901	145
1137902	148
1137903	148
1137904	149
1137905	149
1137906	150
1137907	150
1137908	150
1137909	157
1137910	157
1137911	159
1137912	158
1137913	162
1137914	157
1137915	158
1137916	161
1137917	158
1137918	159
1137919	155
1137920	155
1137921	154
1137922	154
1137923	159
1137924	157
1137925	157
1137926	155
1137927	152
1137928	152
1137929	150
1137930	140
1137931	140
1137932	139
1137933	139
1137934	139
1137935	139
1137936	138
1137937	138
1137938	138
1137939	139
1137940	141
1137941	141
1137942	138
1137943	138
1137944	151
1137945	152
1137946	152
1137947	152
1137948	152
1137949	152
1137950	152
1137951	152
1137952	152
1137953	154
1137954	156
1137955	156
1137956	156
1137957	159
1137958	156
1137959	156
1137960	156
1137961	156
1137962	156
1137963	158
1137964	159
1137965	158
1137966	157
1137967	158
1137968	158
1137969	156
1137970	157
1137971	158
1137972	159
1137973	161
1137974	161
1137975	161
1137976	162
1137977	163
1137978	164
1137979	165
1137980	164
1137981	159
1137982	172
1137983	174
1137984	176
1137985	176
1137986	176
1137987	179
1137988	182
1137989	183
1137990	182
1137991	181
1137992	181
1137993	182
1137994	168
1137995	169
1137996	169
1137997	165
1137998	165
1137999	168
1138000	169
1138001	171
1138002	171
1138003	171
1138004	167
1138005	170
1138006	171
1138007	171
1138008	169
1138009	164
1138010	161
1138011	150
1138012	150
1138013	148
1138014	148
1138015	153
1138016	155
1138017	156
1138018	157
1138019	159
1138020	162
1138021	162
1138022	163
1138023	164
1138024	165
1138025	165
1138026	164
1138027	164
1138028	159
1138029	164
1138030	163
1138031	162
1138032	162
1138033	164
1138034	164
1138035	164
1138036	165
1138037	164
1138038	161
1138039	161
1138040	161
1138041	164
1138042	167
1138043	175
1138044	175
1138045	175
1138046	175
1138047	183
1138048	183
1138049	192
1138050	193
1138051	191
1138052	192
1138053	192
1138054	191
1138055	192
1138056	190
1138057	191
1138058	190
1138059	184
1138060	185
1138061	184
1138062	185
1138063	183
1138064	183
1138065	185
1138066	182
1138067	182
1138068	181
1138069	181
1138070	182
1138071	182
1138072	183
1138073	178
